transactionid,commitdate,ns,nm,nf,entropy,la,ld,lt,fix,ndev,pd,npt,exp,rexp,sexp,bug
5382,2005/6/5 19:57,1,1,1,0,0,0,0,0,1,0,1,109,86,27,0
5384,2005/6/5 19:57,1,1,1,0,0,0,0,0,1,0,1,109,86,27,0
5386,2005/6/5 19:57,1,1,1,0,0,0,0,0,1,0,1,109,86,27,0
5388,2005/6/5 19:57,1,1,1,0,0,0,0,0,1,0,1,109,86,27,0
5390,2005/6/5 19:57,1,1,1,0,0,0,0,0,1,0,1,109,86,27,0
5391,2005/6/5 19:57,1,2,8,0.854992566,1.596638655,0,59.5,0,1,0,0.125,109,86,27,0
5392,2005/6/5 19:57,1,1,1,0,0,0,0,0,1,0,1,109,86,27,0
5394,2005/6/5 19:57,1,1,1,0,0,0,0,0,1,0,1,111,88,29,0
5395,2005/6/5 19:57,1,1,1,0,1.636363636,0,77,0,1,0,1,111,88,29,0
5396,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,145,122,41,0
5397,2005/6/18 22:49,1,1,1,0,0.134328358,1.044776119,67,0,1,0,1,163,140,57,0
5399,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,159,136,55,0
5400,2005/6/18 22:49,1,1,1,0,0,0.011299435,177,0,1,0,1,164,141,58,0
5402,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,145,122,41,0
5403,2005/6/18 21:00,1,2,6,0.875462856,1.77076412,0,50.16666667,0,1,0,0.166666667,145,122,41,0
5404,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,159,136,55,0
5405,2005/6/18 22:48,1,1,1,0,0.233333333,0.2,30,0,1,0,1,162,139,56,0
5406,2005/6/18 21:00,1,4,7,0.837994471,1.629251701,0,84,0,1,0,0.142857143,159,136,55,0
5407,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,145,122,41,0
5409,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,145,122,41,0
5411,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,145,122,41,0
5413,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,145,122,41,0
5415,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,159,136,55,0
5417,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,159,136,55,0
5419,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,159,136,55,0
5421,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,159,136,55,0
5423,2005/6/18 21:00,1,1,1,0,0,0,0,0,1,0,1,159,136,55,0
5425,2006/3/1 15:35,1,1,1,0,0,0,55,0,1,0,1,16679,4490.642857,758,1
5432,2006/6/25 8:33,1,1,1,0,0.092592593,0.018518519,54,1,1,8,1,21002,8254.378571,1184,0
5433,2006/6/17 11:58,1,1,1,0,0.019230769,0,52,0,1,65,1,20897,8180.222619,1183,0
5438,2004/12/31 11:08,1,1,1,0,0,0,56,0,1,0,1,13758,6255.133333,385,0
5445,2005/7/6 16:39,1,1,1,0,0,0,0,0,1,187,1,14329,4409.016667,429,0
5452,2005/7/28 11:13,1,3,10,0,0,0,0,0,6,4500,0.4,14630,4597.233333,504,0
5453,2004/6/15 5:24,1,1,1,0,0,0,9,0,1,0,1,10640,5275,298,0
5457,2005/7/22 4:59,1,1,1,0,0.282051282,0.102564103,39,0,1,710,1,14545,4539.733333,432,0
5464,2005/7/28 11:13,1,1,1,0,0,0,9,0,1,0,1,14631,4598.233333,505,0
5474,2005/7/6 16:40,1,5,19,0.422893016,0.876513317,0.769975787,43.47368421,0,10,5007,0.789473684,14350,4430.016667,13919,0
5479,2003/6/22 16:41,1,1,1,0,0,0,12,0,1,0,1,5283,4368,35,0
5482,2005/7/28 11:14,1,1,1,0,0,0,12,0,1,0,1,14638,4605.233333,512,0
5484,2005/7/28 11:16,1,1,1,0,0,0,0,0,1,408,1,14645,4612.233333,519,0
5485,2004/6/15 6:52,1,2,2,0,0,0,10,0,1,0,0.5,10653,5288,300,0
5487,2005/7/28 11:13,1,2,2,0,0,0,0,0,2,620,1,14619,4586.233333,493,0
5496,2005/7/28 11:13,1,1,1,0,0,0,9,0,1,0,1,14632,4599.233333,506,0
5500,2005/7/28 11:13,1,1,1,0,0,0,0,0,2,47,1,14635,4602.233333,509,0
5507,2004/4/19 17:10,1,1,6,0,0,0,61.5,0,1,0,0.166666667,302,302,28,1
5533,2005/7/28 11:13,1,1,6,0,0,0,61.5,0,1,0,0.166666667,14610,4577.233333,484,0
5543,2005/7/28 11:13,1,1,1,0,0,0,0,0,1,767,1,14617,4584.233333,491,0
5546,2003/6/22 16:33,1,1,1,0,0,0,12,0,1,0,1,5282,4367,34,0
5553,2005/7/28 11:14,1,1,1,0,0,0,12,0,1,0,1,14639,4606.233333,513,0
5556,2003/4/15 14:09,1,1,1,0,0,0,0,0,1,23,1,4573,4573,23,0
5647,2005/5/15 7:18,1,1,1,0,0,0,0,0,2,135,1,14230,5048.6,408,0
5838,2003/3/23 17:20,1,2,2,0,0,0,74,0,1,0,0.5,3602,3602,13,1
5978,2003/11/22 10:03,2,24,148,0.957675312,2.304897041,2.304724001,39.0472973,0,8,147,0.02027027,1088,956.5,1088,1
5982,2004/4/20 9:30,2,7,10,0.442999789,1.699640288,1.699640288,55.6,0,6,575,0.5,2007,1705.5,2007,1
5983,2004/1/2 19:55,2,34,51,0.868247464,1.407118056,1.407291667,112.9411765,0,8,1770,0.431372549,1306,1102.666667,1306,1
5984,2003/10/27 6:03,1,1,1,0,0.025210084,0.025210084,119,0,1,218,1,6895,4533.5,142,0
5992,2003/7/21 12:24,1,1,45,0,0,0,46.53333333,0,1,0,0.022222222,5648,4258.5,101,0
6057,2005/7/25 8:26,1,1,44,0,0,0,0,0,2,31649,0.045454545,14596,4574.2,476,0
6108,2005/7/28 11:14,1,1,1,0,0,0,11,0,1,0,1,14641,4608.233333,515,0
6110,2003/5/14 14:21,1,2,2,0,0,0,45,0,1,0,0.5,4826,4826,25,0
6124,2003/7/27 12:15,1,1,1,0,0,0,0,0,1,0,1,5677,4272,116,0
6125,2003/7/27 12:15,1,1,1,0,2.783783784,0,37,0,1,0,1,5677,4272,116,0
6141,2005/7/28 11:13,1,1,1,0,0,0,0,0,1,6,1,14634,4601.233333,508,0
6143,2003/8/12 13:52,1,1,1,0,0,0,34,0,1,0,1,5811,4118,119,0
6152,2005/7/28 11:14,1,2,2,0,0,0,39,0,1,0,0.5,14644,4611.233333,518,0
6175,2003/11/8 7:46,2,4,5,0.690767062,0.109048724,0.034802784,86.2,1,2,37,1,7006,4597.5,7006,0
6183,2005/7/28 11:13,1,1,1,0,0,0,0,0,2,413,1,14604,4571.233333,478,0
6191,2003/11/20 10:32,1,3,11,0.859334698,0.056856187,0.080267559,27.18181818,0,1,11,0.090909091,7571,5028.5,233,0
6197,2003/3/23 17:20,1,2,2,0,0,0,24.5,0,1,0,0.5,3607,3607,18,0
6198,2005/7/28 11:13,1,1,1,0,0,0,11,0,1,0,1,14617,4584.233333,491,0
6200,2005/8/6 12:47,1,1,1,0,0.181818182,0.181818182,11,0,1,9,1,14999,4939.45,535,0
6203,2003/10/27 7:11,1,4,4,0.244153686,1.562141491,1.407265774,130.75,1,2,94,0.5,6908,4546.5,148,1
6204,2003/8/21 9:45,2,17,29,0.743697808,0.230806608,0.152575316,70.96551724,1,6,2427,0.689655172,5900,4204.5,5900,0
6205,2003/7/29 16:06,1,1,1,0,0,0,0,0,1,0,1,5687,4282,118,0
6206,2003/7/29 16:06,1,1,1,0,2.5,0,38,0,1,0,1,5687,4282,118,0
6210,2004/3/19 15:35,2,12,26,0.849639556,0.895219384,0.896529142,58.73076923,0,6,740,0.423076923,1708,1423,1708,1
6211,2003/10/27 7:11,1,1,1,0,0,0,39,1,1,0,1,6908,4546.5,148,1
6223,2005/8/7 12:54,1,1,1,0,0.051282051,0.051282051,39,0,1,10,1,15821,5759.333333,556,0
6248,2004/6/10 12:09,1,1,1,0,2.181818182,1.727272727,11,1,2,201,1,10627,5286.083333,297,0
6268,2003/7/15 10:30,1,1,2,0,0,0,68,0,1,0,0.5,5500,4117,37,1
6273,2004/3/19 15:07,1,1,2,1,0.26446281,0.016528926,60.5,0,2,133,1,1682,1397,29,0
6275,2003/11/21 6:34,2,28,54,0.875331825,1.828386216,1.874786762,54.27777778,0,7,2423,0.722222222,8572,6007.666667,8572,1
6285,2004/9/9 4:41,1,1,1,0,0.024096386,0.024096386,83,1,2,18,1,11679,5253.75,320,0
6291,2003/10/27 7:11,1,1,1,0,0.021052632,0.010526316,95,1,1,6,1,6903,4541.5,143,0
6292,2003/10/21 13:25,1,1,1,0,0.138297872,0.095744681,94,1,1,3,1,6739,4389.5,134,0
6293,2003/10/18 8:47,2,11,24,0.768254041,0.153798257,0.056039851,66.91666667,1,4,2390,0.541666667,6682,4366.5,6682,1
6313,2003/11/8 6:24,2,2,6,0,0.102040816,0.040816327,8.166666667,1,2,26,0.5,6993,4584.5,6993,0
6320,2003/11/2 17:37,1,2,6,0,0,0,24.16666667,0,1,0,0.166666667,26,26,7,1
6322,2003/11/7 9:28,1,1,1,0,0.166666667,0.25,12,1,2,5,1,6952,4543.5,149,0
6324,2003/11/8 6:24,2,2,2,0,0.005405405,0.005405405,92.5,1,5,24,1,6999,4590.5,6999,0
6332,2005/6/11 6:02,1,2,2,0.945660305,0.018450185,0.022140221,135.5,1,2,330,0.5,14243,4718.55,410,0
6339,2003/5/22 11:30,1,1,3,0,1.587837838,1.587837838,148,0,1,0,0.333333333,4855,4855,31,0
6341,2003/5/22 8:32,1,1,3,0,0,0,148,0,1,0,0.333333333,4850,4850,28,0
6351,2004/9/25 21:30,2,3,4,0.861545668,0.031578947,0.031578947,166.25,1,7,217,0.75,23,22.5,23,1
6352,2004/5/6 4:32,1,2,2,1,0.009756098,0.009756098,205,1,5,96,0.5,10328,6006.166667,296,0
6355,2004/1/3 16:10,1,1,1,0,2.105405405,2.075675676,370,1,4,39,1,501,472.5,1,1
6359,2003/9/9 17:08,2,51,214,0.47193274,0.124123308,0.123144675,57.29906542,0,7,19651,0.378504673,882,626.5,882,1
6370,2005/7/28 11:13,1,2,4,0,0,0,121.75,0,1,0,0.25,14615,4582.233333,489,0
6377,2004/8/22 11:45,1,6,19,0.576631788,0.630563798,0.824925816,35.47368421,1,3,3862,0.263157895,11012,4707.25,319,1
6388,2004/2/25 2:16,1,2,3,0,0,0,31.66666667,0,1,0,0.333333333,105,105,11,1
6395,2005/8/28 5:26,1,1,1,0,0,0,0,0,1,21,1,16013,5720.433333,589,0
6398,2005/7/28 11:14,1,1,1,0,0,0,0,0,4,212,1,14638,4605.233333,512,0
6405,2003/3/25 1:28,1,1,1,0,0,0,104,0,1,0,1,3668,3668,19,0
6409,2003/4/15 14:09,1,1,1,0,0,0,32,0,1,0,1,4572,4572,22,1
6412,2004/7/29 13:01,1,1,1,0,1.835616438,2.643835616,73,0,4,130,1,2083,1297.416667,48,1
6415,2004/3/19 14:59,1,2,2,0.981940787,0.226950355,0.042553191,70.5,0,4,357,1,1679,1394,26,0
6417,2004/1/3 16:10,1,1,1,0,2.157407407,2.12962963,108,1,3,39,1,502,473.5,2,1
6424,2005/7/28 11:13,1,1,1,0,0,0,72,0,1,0,1,14634,4601.233333,508,0
6430,2005/7/28 11:13,1,1,1,0,0,0,0,0,1,767,1,14615,4582.233333,489,0
6447,2004/3/19 15:04,1,1,1,0,0.0625,0.15625,32,1,2,0,1,1680,1395,27,0
6450,2005/8/7 12:54,1,1,1,0,0,0,20,0,1,0,1,15820,5758.333333,555,0
6452,2005/7/28 11:13,1,1,1,0,0,0,30,0,1,0,1,14620,4587.233333,494,0
6454,2004/12/28 13:08,1,12,27,0.882656529,0.116022099,0.119968429,46.92592593,1,6,4687,0.37037037,13743,6255.733333,384,1
6460,2003/11/19 6:08,1,3,11,0.974980593,0,0.08361204,27.18181818,0,1,66,0.090909091,7558,5130.5,222,0
6463,2003/11/12 7:45,1,1,9,0.993237758,0.86381323,0.785992218,28.55555556,0,1,1029,0.444444444,7090,4677,180,0
6464,2003/7/15 13:20,1,1,12,0,0,0,32.5,0,1,0,0.083333333,5512,4129,49,1
6469,2004/3/4 4:27,1,1,9,0.957607675,0.072992701,0.102189781,45.66666667,1,4,128,0.222222222,10066,6412,284,0
6470,2004/3/1 17:38,2,6,15,0.912186907,1.201841903,1.161933998,86.86666667,1,7,1009,0.466666667,209,209,209,1
6476,2003/7/18 6:52,1,1,6,0.852992473,0.308641975,0.028806584,40.5,0,1,18,0.166666667,5540,4150.5,56,0
6500,2003/11/10 9:43,2,3,8,0.841092047,0.443835616,0.432876712,45.625,0,5,312,0.5,7046,4633,7046,0
6507,2003/11/20 14:44,2,5,5,0.83005632,0.035545024,0.022511848,168.8,0,6,32,0.8,7690,5147.5,7690,0
6514,2003/7/24 7:13,1,1,8,0,0,0,37.875,1,1,0,0.125,5663,4273.5,114,1
6515,2004/4/11 13:54,1,1,6,0,0,0,0,0,4,492,0.333333333,10196,6132.5,293,0
6546,2003/11/7 13:57,1,1,9,0.717753138,0.613636364,0.202020202,44,0,1,420,0.444444444,6966,4557.5,158,0
6550,2005/1/6 6:35,1,1,2,0,0,0,17,0,1,0,0.5,13915,6370.116667,392,0
6554,2004/5/6 4:24,1,1,1,0,0.058823529,0.058823529,17,1,1,167,1,10326,6004.166667,294,0
6556,2003/10/25 6:32,1,1,4,0,0,0,13.75,0,1,0,0.25,6757,4402,138,0
6560,2003/7/24 7:13,1,1,1,0,0.019607843,0.019607843,51,1,1,6,1,5663,4273.5,114,0
6572,2003/7/21 13:08,1,1,4,0.953582884,0.315384615,0.161538462,32.5,0,1,24,0.25,5652,4262.5,105,0
6600,2003/11/21 15:34,1,1,1,0,0.03125,0.03125,32,1,2,0,1,1176,888,4,0
6686,2003/10/26 6:00,1,1,3,0.979031763,1.239130435,0.782608696,15.33333333,0,1,3,0.333333333,6873,4517.5,141,0
6706,2005/6/18 8:34,2,3,20,0.024639235,0.218085106,1.29787234,9.4,0,7,4311,0.3,14287,4731.916667,14287,0
6713,2005/1/6 6:35,1,1,4,0.498395816,0.112676056,0.098591549,17.75,0,3,741,0.75,13915,6370.116667,392,0
6723,2003/7/15 13:21,1,1,1,0,0,0,0,0,1,30,1,5513,4130,50,0
6724,2003/6/15 16:07,1,1,1,0,0.02247191,0,89,1,1,7,1,5069,4239.5,33,0
6725,2003/6/8 8:20,1,1,1,0,0.159090909,0,88,0,1,25,1,4911,4200,32,0
6742,2004/3/4 10:49,1,2,3,0.387150497,0.039156627,0.060240964,110.6666667,1,2,393,1,10069,6415,287,0
6750,2005/7/28 11:14,1,1,1,0,0,0,0,0,4,212,1,14644,4611.233333,518,0
6753,2004/1/8 18:32,1,1,1,0,1.8,1.6,20,1,3,30,1,82,82,8,0
6754,2003/12/9 14:24,2,2,2,0.66319684,0.112299465,0.042780749,93.5,1,5,0,1,8699,5982.5,8699,1
6756,2003/11/26 13:17,2,3,10,0.681784966,1.614609572,1.546599496,39.7,0,5,42,0.3,8593,6013.166667,8593,1
6758,2003/11/18 13:11,1,1,1,0,0.041666667,0.083333333,24,1,3,6,1,1163,876,3,0
6760,2003/10/30 8:00,1,1,1,0,0.04,0.08,25,0,2,12,1,3,3,1,0
6764,2005/7/28 11:13,1,1,1,0,0,0,21,0,1,0,1,14636,4603.233333,510,0
6771,2005/9/21 13:21,1,1,2,0,0,0,43,0,1,0,0.5,2222,872.9,6,0
6774,2006/7/8 9:06,1,1,1,0,0,0,15,0,1,0,1,21140,8343.008333,1188,0
6792,2003/3/28 8:08,1,4,12,0.947759595,0.024546425,0.024546425,78.08333333,0,2,91,0.666666667,3875,3875,3856,1
6799,2003/8/29 11:18,1,1,1,0,0.037037037,0.00617284,162,0,3,17,1,6106,4410.5,5985,0
6807,2003/3/28 8:08,1,1,2,0,0,0,70.5,0,1,0,0.5,3908,3908,3889,0
6837,2003/1/18 7:36,1,1,1,0,0,0,34,0,1,0,1,2769,2769,2760,0
6845,2005/10/9 11:05,1,4,9,0.274644427,0.787985866,0.653710247,31.44444444,0,6,1024,0.666666667,16362,5948.266667,15770,0
6847,2004/7/7 8:02,1,1,1,0,1.275590551,1.385826772,127,0,4,12,1,2029,1276.416667,1982,1
6850,2003/12/20 11:38,1,2,3,0.891161148,1.634551495,1.495016611,100.3333333,0,5,57,0.666666667,8741,5792.5,8466,0
6856,2003/12/21 8:10,1,1,2,0.118859488,0.773972603,0.929223744,219,0,5,3,1,8743,5794.5,8468,1
6865,2004/10/31 6:45,1,8,12,0.842117961,0.097006652,0.019955654,150.3333333,0,11,186,0.416666667,1639,731.5,1635,1
6868,2003/3/28 8:34,1,3,5,0.310917507,0.05106383,0.034042553,47,0,3,0,0.8,3944,3944,3924,1
6889,2004/9/15 13:01,1,1,1,0,0,0,24,0,1,0,1,11731,5278.666667,11411,0
6899,2004/6/25 12:58,1,3,10,0.795268906,1.310526316,0.993421053,76,0,5,812,0.2,10719,5231.25,10419,1
6903,2003/6/25 18:39,1,1,1,0,0,0,6,0,1,0,1,5297,4382,5262,0
6911,2006/4/9 13:03,2,4,4,0.971554773,0.018396846,0.015768725,190.25,0,8,78,1,17600,5215.797619,17600,0
6925,2003/8/28 12:25,1,8,18,0.696722538,0.480568012,0.102391629,74.33333333,0,4,1008,0.833333333,6069,4373.5,5948,1
6939,2006/1/21 13:58,1,6,18,0.692678294,0.625840179,0.374906647,74.38888889,0,7,2506,0.444444444,16425,5146.135714,15833,1
6963,2003/4/1 8:42,1,2,2,0.881290899,0.060344828,0.025862069,58,0,2,8,1,4210,4210,4190,1
6976,2005/7/24 16:27,1,2,3,0,0,0,21.33333333,0,1,0,0.333333333,2078,778.6166667,2074,0
6994,2002/12/29 12:52,1,1,1,0,0.01025641,0.01025641,195,0,1,0,1,2578,2578,2570,0
6995,2005/9/23 6:13,1,1,1,0,0.469387755,0.020408163,49,0,3,79,1,2224,873.8833333,2218,0
6997,2004/6/5 11:23,1,1,2,0,0,0,40.5,0,1,0,0.5,10571,5284,10275,0
6999,2006/5/15 15:26,1,1,1,0,0,0,23,1,1,0,1,18075,5497.65,17019,0
7001,2005/6/12 6:43,1,2,3,0.702092608,0.164383562,0.133561644,97.33333333,1,3,563,1,1925,704.9666667,1921,0
7016,2005/1/7 16:53,1,7,12,0.741359602,0.072619048,0.042857143,70,0,8,1027,0.833333333,1737,691.6333333,1733,1
7038,2004/7/13 9:32,1,1,1,0,2.618421053,2.690789474,152,0,6,37,1,2039,1266.083333,1992,0
7039,2004/7/12 12:49,1,2,2,0.961031781,0.426923077,0.553846154,130,0,4,156,1,2038,1265.083333,1991,0
7041,2003/10/24 13:23,1,1,1,0,0.112149533,0.028037383,107,0,2,3,1,569,516.5,569,0
7044,2003/8/7 12:17,1,2,10,0,0,0,66.3,0,1,0,0.1,5799,4177.5,5681,1
7056,2004/1/11 9:48,1,1,1,0,0.293478261,0.076086957,92,0,4,1,1,1363,1151,1339,1
7063,2005/6/25 13:32,1,1,1,0,0.0625,0.0625,16,1,3,210,1,14323,4563.333333,13895,0
7285,2006/4/6 15:17,1,1,2,0,0,0,7,0,1,0,0.5,17502,5146.711905,16494,0
7604,2006/2/26 6:53,1,3,6,0.78208956,0.053435115,0.03562341,131,0,4,583,0.666666667,16649,4465.842857,15916,1
7725,2005/1/7 12:10,1,4,5,0.9697239,0.017647059,0.017647059,68,1,8,198,0.6,13962,6413.55,13570,0
7735,2004/6/2 11:27,1,1,3,0,0,0,34.66666667,0,1,0,0.333333333,10549,5283.5,10253,1
7743,2006/2/26 6:53,1,2,3,0,0,0,34.66666667,0,1,0,0.333333333,16649,4465.842857,15916,0
7865,2003/9/17 14:59,1,2,2,0.491237342,0.0302267,0.040302267,198.5,1,5,65,1,6388,4588.5,6267,0
7934,2005/10/9 11:05,1,1,1,0,0,0,35,0,1,0,1,16351,5937.266667,15759,0
7965,2004/1/11 15:20,1,1,1,0,0,0,44,0,1,0,1,8868,5650.5,8593,1
7983,2003/4/8 10:23,1,1,1,0,0,0,66,1,1,0,1,4445,4445,4424,1
8036,2004/3/16 13:04,1,1,1,0,0,0,38,0,1,0,1,10134,6336.166667,9847,0
8040,2003/10/19 13:43,1,1,1,0,0,0,50,0,1,0,1,1110,844,1108,0
8542,2006/5/1 11:06,1,1,1,0,1.403508772,0.350877193,57,0,4,18,1,17923,5444.357143,16868,0
8548,2005/6/18 8:35,1,2,12,0.798651695,0.307471264,0.58908046,29,0,5,2325,0.333333333,14307,4751.916667,13879,0
8572,2005/6/17 8:08,1,2,2,0.918295834,0.008849558,0,169.5,0,2,145,1,14253,4698.216667,13843,1
8584,2003/10/9 7:30,1,5,7,0.78293308,0.203278689,0.055737705,130.7142857,0,5,152,1,6588,4331.5,6467,0
8586,2003/7/10 15:54,1,1,1,0,1.888888889,0,27,1,1,18,1,5476,4119,5441,0
8592,2006/3/25 4:56,1,1,1,0,0,0,53,0,1,0,1,17383,5049.747619,16384,1
8621,2003/9/30 7:09,1,1,1,0,0.12745098,0.161764706,204,0,4,0,1,6446,4337,6325,0
8642,2003/3/25 4:31,1,1,1,0,0,0,0,0,1,0,1,3691,3691,3672,0
8646,2003/3/11 13:16,1,7,7,0.961586235,0.008882655,0.004207574,305.5714286,0,3,96,0.857142857,3465,3465,3455,0
8647,2003/3/11 10:01,1,1,1,0,0,0,39,0,1,0,1,484,484,483,0
8653,2006/5/21 12:59,1,1,1,0,0.031746032,0,63,0,4,259,1,18121,5506,17063,0
8662,2003/5/18 8:39,1,1,1,0,0.00617284,0.00617284,162,1,2,25,1,4832,4832,4807,0
8684,2004/8/25 17:46,1,1,1,0,0.3125,0.0375,160,0,5,1,1,11510,5193.833333,11191,0
8693,2004/4/9 19:51,1,1,1,0,2.489795918,2.278911565,147,0,4,19,1,255,255,233,1
8710,2003/8/21 16:14,1,2,4,0.590386836,0.181818182,0.071625344,90.75,0,4,21,1,5906,4210.5,5785,0
8714,2003/6/15 17:06,1,2,2,0.634309555,0.321513002,0.151300236,211.5,0,1,0,0.5,33,33,33,0
8727,2003/3/11 15:39,1,1,1,0,0,0.009345794,107,0,3,0,1,3565,3565,3555,0
8730,2003/3/11 13:16,1,1,1,0,0.013265306,0.041836735,980,0,2,0,1,3458,3458,3448,0
8731,2003/3/11 10:01,1,2,2,0.811278124,0.022160665,0.022160665,180.5,0,2,28,1,484,484,483,0
8745,2006/2/11 17:00,1,6,6,0.830923295,0.070100143,0.04434907,116.5,1,9,410,1,16490,4497.828571,15897,1
8778,2004/4/21 14:31,1,2,2,0.954434003,0.266666667,0.666666667,30,0,1,122,0.5,304,304,276,1
8784,2003/3/12 7:21,1,2,4,0,0,0,260.5,1,1,0,0.25,3586,3586,3576,1
8787,2003/1/11 12:03,1,3,4,0.59064545,0.019933555,0.046511628,75.25,0,3,60,1,69,69,69,0
8800,2004/7/11 19:09,1,5,7,0.657882525,0.117457763,0.028157683,177.5714286,0,7,206,1,1523,744.4166667,1519,1
8801,2004/6/27 11:34,1,5,7,0.472377259,0.375312344,0.273363318,285.8571429,0,6,309,0.857142857,1415,659.5833333,1411,1
8809,2003/4/22 12:02,1,5,7,0.585936988,0.277018634,0.122981366,115,0,2,146,1,4639,4639,4616,1
8826,2006/4/6 15:17,1,1,1,0,0.040816327,0.06122449,49,0,6,135,1,17516,5160.711905,16508,0
8861,2003/11/30 14:42,1,3,12,0.507042076,0.929682218,0.84178499,123.25,0,4,84,0.416666667,8623,6020.166667,8350,1
8867,2003/4/18 14:28,1,1,1,0,0.70718232,0.541436464,181,0,1,72,1,4629,4629,4606,0
8884,2003/1/13 5:53,1,11,19,0.804730221,0.055576003,0.034965035,143,0,3,109,0.526315789,2759,2759,2750,1
8913,2003/5/2 13:02,1,2,3,0,0,0,18.66666667,0,1,0,0.333333333,4734,4734,4711,0
8921,2003/1/13 5:53,1,1,1,0,0,0,34,0,1,0,1,2759,2759,2750,0
8928,2004/7/25 14:21,1,2,3,0.318893602,0.399293286,0.270906949,283,1,7,110,1,10956,5331.416667,10656,1
8932,2004/6/28 11:55,1,1,1,0,1.593837535,1.540616246,357,1,5,1,1,10834,5317.75,10534,1
8934,2004/6/26 15:07,1,1,6,0.557285613,0.101077051,0.034797017,201.1666667,1,6,436,0.666666667,10821,5330.75,10521,1
8971,2004/2/10 12:14,1,1,1,0,0.373134328,0.134328358,134,0,4,0,1,510,476,508,0
8972,2003/9/25 17:51,1,4,9,0.889095425,0.028028028,0.04004004,111,0,4,47,0.555555556,190,190,190,0
8983,2004/7/22 11:05,1,1,1,0,0.072463768,0.014492754,69,0,2,16,1,1550,769.4166667,1546,0
8986,2004/5/16 9:16,1,1,1,0,0.483333333,0.358333333,120,0,6,9,1,10427,5844.333333,10131,1
9011,2004/1/11 13:24,1,2,2,0.098959095,0.352941176,0.352941176,110.5,1,5,53,1,8866,5648.5,8591,1
9012,2004/1/6 16:18,1,4,7,0.682592318,0.310679612,0.242718447,117.7142857,1,6,103,0.571428571,8828,5637.666667,8553,1
9018,2004/7/31 3:59,1,2,2,0.112490239,1.017316017,1,231,1,5,169,1,10980,5303.666667,10680,1
9024,2003/6/13 19:26,1,1,1,0,0.86,0.3,50,0,2,0,1,19,19,19,0
9025,2003/5/11 9:34,1,1,1,0,0.137254902,0.052287582,153,0,2,9,1,219,219,219,0
9032,2003/6/21 8:40,1,1,1,0,0.077669903,0,103,0,1,0,1,344,335.5,344,0
9042,2004/4/5 17:28,1,1,1,0,0.333333333,0.244444444,135,0,4,43,1,1963,1673,1917,1
9045,2003/10/5 7:10,1,3,5,0.652234762,0.543624161,0.369127517,119.2,0,5,6,1,6511,4275.5,6390,1
9055,2003/12/2 14:05,1,1,1,0,0,0,146,0,1,0,1,8657,6053.5,8384,0
9069,2003/12/30 14:39,1,2,2,0.035668057,1.801948052,1.655844156,154,0,5,20,1,8772,5619.833333,8497,1
9082,2003/9/12 17:24,1,1,1,0,0.408163265,0.102040816,49,1,2,4,1,116,116,116,0
9091,2004/11/27 8:51,1,8,20,0.875330927,0.012907191,0.018438844,81.35,0,7,624,0.4,12991,5863.116667,12636,0
9094,2004/7/10 13:24,1,1,1,0,1.355140187,1.088785047,214,1,6,4,1,389,165.1666667,389,1
9096,2004/5/16 11:41,1,1,1,0,0.050359712,0.007194245,278,0,2,9,1,10441,5858.333333,10145,0
9108,2003/10/21 11:09,1,1,1,0,0.013888889,0.013888889,144,1,2,21,1,6734,4384.5,6601,0
9119,2003/7/17 7:07,1,1,1,0,0.266666667,0.066666667,75,0,2,0,1,403,368.5,403,0
9122,2003/6/20 14:50,1,1,1,0,0.433333333,0.1,30,0,2,0,1,324,315.5,324,0
9147,2003/11/3 11:16,1,4,4,0.928512264,0.159887798,0.430575035,178.25,0,6,35,1,636,543,636,0
9148,2003/10/30 13:04,1,1,1,0,1.469135802,0.888888889,81,0,2,4,1,630,553,630,0
9150,2003/9/24 5:28,1,1,1,0,0.612956811,0.282392027,602,0,5,5,1,6403,4360,6282,1
9151,2003/7/17 13:04,1,1,1,0,0.059210526,0.085526316,152,0,4,15,1,424,389.5,424,0
9152,2003/7/17 11:32,1,1,1,0,0.046153846,0.024615385,325,0,3,14,1,418,383.5,418,1
9153,2003/7/17 11:15,1,1,1,0,0.117103236,0.403697997,649,1,5,8,1,417,382.5,417,1
9154,2003/7/17 10:07,1,1,1,0,0.087570621,0.064971751,354,0,5,1,1,416,381.5,416,1
9155,2003/7/17 9:38,1,1,1,0,0.029661017,0.012711864,236,0,3,32,1,413,378.5,413,0
9378,2004/3/16 13:04,1,2,2,0.037369479,0.615740741,0.550925926,108,0,4,30,1,10137,6339.166667,9850,0
